hour,user_3,user_4,user_5,user_6
2013-09-23 01,29.16074,1.7376195,104.69403,34.146343
2013-09-23 02,23.64865,1.7376195,89.43089,32.92683
2013-09-23 03,24.004267,1.7376195,88.414635,32.92683
2013-09-23 04,32.44783,1.7376195,79.268295,43.36677
2013-09-23 05,25.604551,1.7376195,79.268295,43.498764
2013-09-23 06,33.072548,1.7376195,104.04437,29.573172
2013-09-23 07,40.71835,1.7376195,104.09436,34.146343
2013-09-23 08,36.806545,1.7376195,105.17673,33.536587
2013-09-23 09,35.02845,1.7376195,86.38211,25.914635
2013-09-23 10,34.672832,1.7376195,91.97154,27.134146
2013-09-23 11,34.139404,1.7376195,89.43089,30.792683
2013-09-23 12,31.472263,1.7376195,120.42683,36.280487
2013-09-23 13,32.397118,1.7376195,100.10162,25.304878
2013-09-23 14,32.53912,1.4787148,78.25203,28.353659
2013-09-23 15,32.562855,1.5039378,98.57723,43.317093
2013-09-23 16,31.116644,1.7376195,102.13415,43.74632
2013-09-23 17,32.716927,1.7376195,104.82765,46.341465
2013-09-23 18,32.716927,1.7376195,105.18293,48.17073
2013-09-23 19,32.23354,1.4784771,134.65446,53.048782
2013-09-23 20,35.20626,1.7376195,154.47154,63.719513
2013-09-23 21,35.384068,1.7376195,106.420135,58.841465
2013-09-23 22,31.65007,1.7376195,136.17886,58.536587
2013-09-23 23,32.1835,1.7376195,110.26423,55.487804
2013-09-24 00,33.072548,1.7376195,112.296745,43.217964
2013-09-24 01,29.16074,1.7376195,96.03658,31.707317
2013-09-24 02,24.715506,1.7376195,91.46342,32.92683
2013-09-24 03,24.715506,1.7376195,88.92277,31.707317
2013-09-24 04,25.248934,1.7376195,82.8252,34.146343
2013-09-24 05,26.671408,1.7376195,80.79269,35.67073
2013-09-24 06,33.25035,1.7376195,85.36585,32.012196
2013-09-24 07,39.651493,1.7376195,87.39838,32.317074
2013-09-24 08,35.20626,1.7376195,91.46342,33.23171
2013-09-24 09,33.428165,1.4977728,83.333336,32.317074
2013-09-24 10,31.472263,1.7376195,103.82887,43.116367
2013-09-24 11,31.472263,1.7376195,89.939026,31.09756
2013-09-24 12,30.405403,1.5252153,85.873985,43.44441
2013-09-24 13,30.049788,1.7376195,102.947075,32.621952
2013-09-24 14,31.472263,1.7376195,79.268295,31.09756
2013-09-24 15,29.16074,1.5206923,86.38211,43.124672
2013-09-24 16,32.699913,1.7376195,82.8252,39.32927
2013-09-24 17,33.78378,1.7376195,87.39838,42.791924
2013-09-24 18,32.64476,1.7376195,100.60976,45.121952
2013-09-24 19,32.650944,2.1720243,103.284645,43.405907
2013-09-24 20,35.384068,1.4963921,157.52032,55.487804
2013-09-24 21,34.139404,1.954822,162.60162,53.658535
2013-09-24 22,31.65007,1.7376195,139.22765,59.146343
2013-09-24 23,30.583216,1.7376195,127.54066,44.007595
2013-09-25 00,34.139404,1.5266377,112.80488,42.840153
2013-09-25 01,28.627312,1.7376195,94.00407,36.585365
2013-09-25 02,8.89047,1.7376195,82.31707,34.756096
2013-09-25 03,4.978663,1.7376195,76.727646,32.92683
2013-09-25 04,5.8677096,1.7376195,76.727646,32.92683
2013-09-25 05,6.756757,1.7376195,72.15447,33.23171
2013-09-25 06,13.869132,1.3032146,77.743904,32.621952
2013-09-25 07,21.159317,1.7376195,79.268295,43.43094
2013-09-25 08,32.329296,1.7376195,82.31707,28.963415
2013-09-25 09,32.105915,1.7376195,79.268295,43.003197
2013-09-25 10,10.668563,1.4477799,76.21951,32.012196
2013-09-25 11,32.442898,1.7376195,87.39838,39.02439
2013-09-25 12,28.982931,1.7376195,108.231705,39.939026
2013-09-25 13,28.271692,1.7376195,105.14997,43.467495
2013-09-25 14,29.338549,1.4880451,74.69512,29.878048
2013-09-25 15,24.182077,1.4640535,79.268295,32.317074
2013-09-25 16,32.263416,1.7376195,86.89024,33.841465
2013-09-25 17,28.627312,1.7376195,88.92277,41.463413
2013-09-25 18,30.938831,1.4714789,111.28049,45.73171
2013-09-25 19,33.072548,1.4632733,105.04665,48.47561
2013-09-25 20,32.894737,1.7376195,162.60162,49.085365
2013-09-25 21,32.716927,1.7376195,154.97968,56.09756
2013-09-25 22,29.338549,1.4870359,139.22765,53.048782
2013-09-25 23,28.982931,1.7376195,125.0,52.43903
2013-09-26 00,31.65007,1.4856497,115.34553,41.15854
2013-09-26 01,27.382647,1.7376195,100.10162,43.04275
2013-09-26 02,23.115221,1.7376195,95.020325,32.92683
2013-09-26 03,23.470839,1.7376195,86.89024,29.268293
2013-09-26 04,23.826458,1.7376195,104.64843,43.39614
2013-09-26 05,24.004267,1.7376195,76.21951,32.92683
2013-09-26 06,31.65007,1.7376195,85.873985,42.306934
2013-09-26 07,37.873398,1.5082177,88.414635,42.359726
2013-09-26 08,33.605976,1.7376195,94.00407,27.134146
2013-09-26 09,30.761023,1.7376195,103.02248,28.353659
2013-09-26 10,32.477253,1.7376195,86.38211,43.332405
2013-09-26 11,31.827883,1.520417,87.9065,33.536587
2013-09-26 12,32.23123,1.7376195,104.99471,43.76791
2013-09-26 13,28.449503,1.7376195,85.873985,42.99108
2013-09-26 14,28.982931,1.7376195,101.542435,24.390244
2013-09-26 15,28.80512,1.7376195,102.738396,26.524391
2013-09-26 16,27.738264,1.7376195,103.8221,32.317074
2013-09-26 17,29.871977,1.5108079,85.873985,34.451218
2013-09-26 18,32.369637,1.7376195,103.939766,43.898808
2013-09-26 19,32.005688,1.7376195,105.58,45.121952
2013-09-26 20,32.36131,1.954822,148.88211,52.134148
2013-09-26 21,32.716927,1.7376195,155.48781,51.219513
2013-09-26 22,28.982931,1.954822,142.27643,46.341465
2013-09-26 23,28.271692,1.7376195,127.032524,43.566998
2013-09-27 00,31.116644,1.7376195,112.296745,38.414635
2013-09-27 01,32.74516,1.7376195,104.00622,32.012196
2013-09-27 02,23.470839,1.7376195,84.349594,32.012196
2013-09-27 03,23.64865,1.7376195,83.333336,28.963415
2013-09-27 04,23.826458,1.7376195,103.68912,29.268293
2013-09-27 05,32.4378,2.3892267,74.69512,43.006336
2013-09-27 06,32.608753,1.4830124,66.56504,29.573172
2013-09-27 07,35.917496,1.507904,72.662605,28.353659
2013-09-27 08,32.894737,1.7376195,81.808945,27.134146
2013-09-27 09,30.227596,1.7376195,86.89024,30.487804
2013-09-27 10,29.51636,1.4885888,92.98781,42.560734
2013-09-27 11,29.694168,1.7376195,103.92207,35.365852
2013-09-27 12,29.338549,1.5125184,111.28049,49.085365
2013-09-27 13,32.6047,1.7376195,84.349594,37.19512
2013-09-27 14,29.51636,1.7376195,84.349594,43.47241
2013-09-27 15,32.64536,1.7376195,90.44715,42.682926
2013-09-27 16,28.093884,1.4749144,105.81667,52.43903
2013-09-27 17,32.391266,1.5241884,106.19919,43.074387
2013-09-27 18,29.871977,1.4612002,125.50814,40.548782
2013-09-27 19,32.005688,2.1720243,140.75203,40.243904
2013-09-27 20,33.072548,2.3892267,160.06097,51.52439
2013-09-27 21,30.938831,1.4655312,154.47154,57.012196
2013-09-27 22,27.027027,1.7376195,130.0813,50.30488
2013-09-27 23,27.560455,1.7376195,103.791756,43.90244
2013-09-28 00,29.338549,1.7376195,118.902435,43.592964
2013-09-28 01,25.782362,1.7376195,98.57723,33.23171
2013-09-28 02,22.759602,1.7376195,97.05285,31.40244
2013-09-28 03,22.759602,1.7376195,102.95333,29.878048
2013-09-28 04,22.93741,1.7376195,101.91757,28.658537
2013-09-28 05,22.759602,1.7376195,68.08943,29.268293
2013-09-28 06,26.671408,1.7376195,65.54878,27.743902
2013-09-28 07,26.493599,1.7376195,68.08943,42.774307
2013-09-28 08,29.694168,2.1720243,82.31707,42.879898
2013-09-28 09,32.53912,1.7376195,85.873985,25.609756
2013-09-28 10,33.072548,1.4827876,103.46884,33.536587
2013-09-28 11,32.36131,1.4735518,103.64184,36.890244
2013-09-28 12,33.605976,1.4889407,138.71951,42.682926
2013-09-28 13,32.005688,1.7376195,108.73984,33.23171
2013-09-28 14,32.540096,1.7376195,104.93932,43.753067
2013-09-28 15,31.29445,1.7376195,104.17472,34.451218
2013-09-28 16,31.29445,1.5212075,111.78862,43.177227
2013-09-28 17,31.472263,1.7376195,105.691055,39.02439
2013-09-28 18,30.761023,1.4849459,110.26423,34.146343
2013-09-28 19,31.472263,1.7376195,118.39431,42.07317
2013-09-28 20,32.005688,1.494927,165.14227,59.146343
2013-09-28 21,30.405403,1.7376195,105.4016,63.719513
2013-09-28 22,26.849218,1.7376195,135.1626,53.658535
2013-09-28 23,32.62937,1.4580798,132.62195,49.695118
2013-09-29 00,29.51636,1.7376195,134.14635,46.646343
2013-09-29 01,26.13798,1.7376195,105.691055,36.280487
2013-09-29 02,23.29303,1.7376195,92.98781,32.92683
2013-09-29 03,22.93741,1.7376195,90.44715,29.878048
2013-09-29 04,22.93741,1.7376195,82.31707,29.268293
2013-09-29 05,23.115221,1.7376195,72.15447,43.378933
2013-09-29 06,26.31579,1.7376195,105.40297,44.21825
2013-09-29 07,25.604551,1.7376195,65.54878,42.76307
2013-09-29 08,27.560455,1.954822,72.662605,21.341463
2013-09-29 09,32.36131,1.7376195,85.36585,28.658537
2013-09-29 10,33.78378,1.7376195,105.51937,39.02439
2013-09-29 11,33.428165,1.520417,117.37805,55.792683
2013-09-29 12,32.005688,2.1720243,149.89838,43.47093
2013-09-29 13,32.005688,1.448039,102.822975,38.414635
2013-09-29 14,32.36131,1.7376195,103.62224,37.19512
2013-09-29 15,28.627312,1.7376195,104.166664,43.59756
2013-09-29 16,26.849218,1.7376195,92.479675,39.939026
2013-09-29 17,32.620487,1.7376195,109.24797,38.719513
2013-09-29 18,28.80512,2.606429,94.51219,43.21629
2013-09-29 19,32.541904,2.8236315,105.18293,42.378048
2013-09-29 20,32.725418,1.7376195,148.37398,55.182926
2013-09-29 21,31.29445,1.4816186,150.91463,60.365852
2013-09-29 22,27.738264,1.5057411,131.09756,53.353657
2013-09-29 23,26.13798,1.7376195,120.42683,47.256096
2013-09-30 00,32.705276,1.7376195,112.296745,38.414635
2013-09-30 01,25.782362,1.7376195,94.00407,34.146343
2013-09-30 02,32.46724,1.7376195,102.27656,32.621952
2013-09-30 03,22.93741,1.7376195,80.28455,30.487804
2013-09-30 04,23.29303,1.7376195,79.268295,43.3085
2013-09-30 05,32.22423,1.7376195,86.38211,30.182926
2013-09-30 06,28.982931,1.7376195,86.89024,42.43845
2013-09-30 07,36.450924,1.7376195,83.333336,30.487804
2013-09-30 08,32.716927,1.7376195,85.873985,30.182926
2013-09-30 09,29.871977,1.462587,85.873985,23.475607
2013-09-30 10,29.51636,1.7376195,78.25203,28.658537
2013-09-30 11,28.80512,1.4884267,90.955284,29.573172
2013-09-30 12,29.871977,1.7376195,112.80488,43.13948
2013-09-30 13,29.51636,1.4687566,102.15334,29.878048
2013-09-30 14,32.344124,1.7376195,80.79269,32.012196
2013-09-30 15,32.67418,2.3892267,89.43089,39.02439
2013-09-30 16,32.58889,1.7376195,104.166664,44.207317
2013-09-30 17,27.916075,1.7376195,105.691055,41.15854
2013-09-30 18,29.694168,1.7376195,116.86992,49.390244
2013-09-30 19,32.1835,1.4898713,149.89838,44.380657
2013-09-30 20,32.53912,1.7376195,172.2561,62.5
2013-09-30 21,32.47822,1.7376195,105.18012,62.5
2013-09-30 22,32.19673,1.7376195,139.73578,53.658535
2013-09-30 23,32.342525,1.7376195,128.55692,53.048782
2013-10-01 00,25.426743,1.7376195,108.231705,43.59756
2013-10-01 01,23.826458,1.7376195,89.43089,34.451218
2013-10-01 02,22.226173,1.4772582,103.847496,44.153553
2013-10-01 03,22.581793,1.7376195,80.79269,33.536587
2013-10-01 04,22.581793,1.7376195,102.831085,31.707317
2013-10-01 05,22.93741,1.4863853,81.30081,30.182926
2013-10-01 06,27.204836,1.5022252,82.8252,31.707317
2013-10-01 07,35.56188,2.1720243,80.28455,35.67073
2013-10-01 08,32.1835,1.5101835,84.85773,43.292683
2013-10-01 09,31.29445,3.475239,89.43089,40.548782
2013-10-01 10,31.29445,2.3892267,84.85773,37.19512
2013-10-01 11,30.938831,2.8236315,83.84146,41.463413
2013-10-01 12,27.916075,1.7376195,103.93305,41.463413
2013-10-01 13,28.271692,1.7376195,88.92277,35.97561
2013-10-01 14,28.449503,1.4545698,103.33066,29.573172
2013-10-01 15,32.550884,2.1720243,83.333336,34.756096
2013-10-01 16,26.671408,1.4934573,104.12357,43.878094
2013-10-01 17,26.493599,1.7376195,80.79269,38.414635
2013-10-01 18,32.51327,1.7376195,104.40786,41.15854
2013-10-01 19,32.894737,1.7376195,125.0,53.658535
2013-10-01 20,32.21763,1.7376195,159.04471,60.67073
2013-10-01 21,32.005688,1.7376195,105.81361,61.585365
2013-10-01 22,32.4393,1.7376195,136.17886,54.878048
2013-10-01 23,27.027027,1.7376195,127.032524,53.658535
2013-10-02 00,26.849218,1.7376195,106.19919,42.987804
2013-10-02 01,24.359886,1.7376195,100.60976,37.19512
2013-10-02 02,22.759602,1.7376195,87.39838,41.15854
2013-10-02 03,22.581793,1.7376195,84.349594,40.243904
2013-10-02 04,32.69143,1.7376195,78.76016,36.585365
2013-10-02 05,22.581793,1.7376195,73.67886,36.585365
2013-10-02 06,27.204836,1.7376195,104.42702,44.040806
2013-10-02 07,35.20626,1.4716839,102.93494,34.451218
2013-10-02 08,32.894737,1.954822,91.97154,35.67073
2013-10-02 09,32.220837,1.4792787,91.46342,35.67073
2013-10-02 10,31.116644,1.4962299,77.23577,40.548782
2013-10-02 11,29.51636,1.7376195,80.79269,49.390244
2013-10-02 12,29.51636,1.4880042,97.560974,40.853657
2013-10-02 13,28.627312,1.7376195,74.69512,43.36811
2013-10-02 14,28.449503,1.7376195,74.18699,38.414635
2013-10-02 15,26.849218,1.520417,85.873985,38.109756
2013-10-02 16,26.493599,1.7376195,88.92277,45.73171
2013-10-02 17,26.671408,1.4909973,99.085365,39.634148
2013-10-02 18,29.338549,1.7376195,117.88618,43.646744
2013-10-02 19,32.36131,1.7376195,153.45529,43.33927
2013-10-02 20,34.672832,1.4703324,153.45529,44.284386
2013-10-02 21,32.005688,1.4841647,104.91762,43.358067
2013-10-02 22,32.340782,1.7376195,140.75203,53.963413
2013-10-02 23,28.093884,1.7376195,98.57723,44.817074
2013-10-03 00,25.782362,1.4935799,102.13415,41.463413
2013-10-03 01,32.231846,1.520417,100.60976,36.585365
2013-10-03 02,21.870554,1.7376195,81.808945,34.756096
2013-10-03 03,32.210487,1.5111748,81.808945,42.622124
2013-10-03 04,22.048365,1.7376195,80.28455,32.012196
2013-10-03 05,22.403982,1.5071787,75.71138,30.792683
2013-10-03 06,26.671408,1.7376195,71.64634,29.573172
2013-10-03 07,35.20626,1.7376195,89.939026,42.79338
2013-10-03 08,32.894737,1.4377925,104.53511,32.92683
2013-10-03 09,30.938831,1.7376195,104.115616,28.353659
2013-10-03 10,29.694168,1.7376195,103.96382,33.841465
2013-10-03 11,29.694168,2.1720243,104.181145,34.451218
2013-10-03 12,28.627312,1.4907414,102.64227,42.877872
2013-10-03 13,29.16074,1.7376195,86.89024,34.756096
2013-10-03 14,32.44033,1.7376195,69.61382,42.378048
2013-10-03 15,27.738264,1.7376195,76.727646,42.325275
2013-10-03 16,27.560455,1.4729013,85.873985,37.5
2013-10-03 17,28.449503,1.7376195,91.97154,42.773495
2013-10-03 18,29.871977,1.7376195,110.772354,56.40244
2013-10-03 19,32.894737,1.7376195,155.48781,43.952766
2013-10-03 20,32.36131,1.7376195,107.36377,63.719513
2013-10-03 21,32.36131,1.7376195,162.60162,63.414635
2013-10-03 22,27.738264,1.7376195,145.32521,56.09756
2013-10-03 23,26.493599,1.7376195,103.81881,50.30488
2013-10-04 00,32.57293,1.501125,103.65854,39.634148
2013-10-04 01,32.53403,1.7376195,89.939026,35.97561
2013-10-04 02,22.581793,1.4698349,91.97154,34.451218
2013-10-04 03,22.581793,1.4934303,91.97154,33.536587
2013-10-04 04,22.93741,1.7376195,102.64752,33.23171
2013-10-04 05,32.267178,1.7376195,102.82386,34.146343
2013-10-04 06,26.493599,1.7376195,77.23577,32.012196
2013-10-04 07,34.85064,2.1720243,84.349594,37.19512
2013-10-04 08,33.428165,1.954822,84.85773,39.02439
2013-10-04 09,32.005688,1.7376195,79.77642,33.841465
2013-10-04 10,32.56511,1.7376195,84.85773,33.841465
2013-10-04 11,31.116644,1.4690869,95.52846,32.317074
2013-10-04 12,32.36131,1.7376195,105.691055,37.80488
2013-10-04 13,30.049788,1.4823394,90.955284,34.451218
2013-10-04 14,32.218143,1.7376195,77.743904,28.658537
2013-10-04 15,28.271692,1.7376195,102.78551,33.536587
2013-10-04 16,32.428997,1.7376195,84.85773,31.707317
2013-10-04 17,29.16074,1.7376195,81.808945,42.59684
2013-10-04 18,29.51636,2.1720243,99.5935,39.02439
2013-10-04 19,32.36131,1.954822,135.67073,44.244152
2013-10-04 20,33.072548,1.7376195,159.04471,51.82927
2013-10-04 21,32.681236,1.7376195,149.89838,49.390244
2013-10-04 22,27.382647,1.4811432,137.70325,47.865852
2013-10-04 23,27.204836,1.4712391,125.0,50.914635
2013-10-05 00,32.238853,1.7376195,100.60976,38.719513
2013-10-05 01,24.359886,1.7376195,102.455055,34.146343
2013-10-05 02,22.403982,1.7376195,103.38772,30.182926
2013-10-05 03,22.226173,1.7376195,86.38211,28.353659
2013-10-05 04,22.759602,1.7376195,80.79269,27.134146
2013-10-05 05,23.115221,1.7376195,70.63008,28.658537
2013-10-05 06,24.182077,1.477263,70.63008,27.743902
2013-10-05 07,26.31579,1.481933,104.07519,43.703556
2013-10-05 08,30.227596,1.7376195,83.333336,26.829268
2013-10-05 09,34.31721,1.4659476,103.150406,27.134146
2013-10-05 10,32.51882,1.4597447,105.691055,25.0
2013-10-05 11,32.385185,1.4709023,113.82114,27.134146
2013-10-05 12,33.072548,1.520417,111.28049,29.268293
2013-10-05 13,32.601353,1.3032146,106.19919,23.780487
2013-10-05 14,31.827883,1.520417,104.6748,28.963415
2013-10-05 15,32.548748,1.7376195,101.99174,32.317074
2013-10-05 16,32.38148,1.4994324,103.71764,42.986954
2013-10-05 17,31.116644,1.7376195,104.6748,22.560976
2013-10-05 18,31.827883,1.7376195,104.6748,30.182926
2013-10-05 19,32.894737,1.7376195,131.6057,33.841465
2013-10-05 20,32.810055,1.7376195,163.61789,46.951214
2013-10-05 21,30.583216,1.954822,144.81708,43.999622
2013-10-05 22,32.630165,1.7376195,125.0,54.26829
2013-10-05 23,28.093884,1.7376195,127.54066,43.578438
2013-10-06 00,27.382647,1.7376195,108.73984,41.15854
2013-10-06 01,24.715506,1.7376195,98.57723,42.843594
2013-10-06 02,22.93741,1.7376195,89.43089,43.67527
2013-10-06 03,22.93741,1.7376195,89.939026,32.317074
2013-10-06 04,23.115221,1.5052534,81.808945,31.40244
2013-10-06 05,32.307007,1.7376195,74.69512,42.51247
2013-10-06 06,25.071123,1.7376195,69.61382,28.04878
2013-10-06 07,32.45596,1.7376195,104.4748,43.021027
2013-10-06 08,32.503567,1.7376195,78.25203,20.731707
2013-10-06 09,33.961594,1.7376195,87.39838,24.390244
2013-10-06 10,32.7729,1.7376195,120.42683,31.707317
2013-10-06 11,33.605976,1.520417,138.21138,39.02439
2013-10-06 12,35.56188,1.4599355,104.10695,31.707317
2013-10-06 13,33.961594,1.4821069,105.691055,25.609756
2013-10-06 14,32.53912,1.7376195,106.19919,27.134146
2013-10-06 15,30.938831,1.7376195,105.4364,43.62048
2013-10-06 16,30.405403,1.7376195,82.31707,42.978783
2013-10-06 17,30.583216,1.4794649,79.77642,25.0
2013-10-06 18,32.005688,1.4719576,103.15632,29.878048
2013-10-06 19,33.78378,1.520417,110.772354,42.987804
2013-10-06 20,32.36131,1.4625871,151.9309,51.82927
2013-10-06 21,31.827883,1.7376195,143.80081,54.57317
2013-10-06 22,28.271692,1.7376195,139.73578,44.512196
2013-10-06 23,28.271692,1.7376195,120.42683,41.76829
2013-10-07 00,27.738264,1.7376195,113.31301,34.451218
2013-10-07 01,25.071123,1.7376195,96.544716,30.792683
2013-10-07 02,23.115221,1.7376195,83.84146,42.756832
2013-10-07 03,22.93741,1.7376195,83.333336,42.95641
2013-10-07 04,32.368214,1.7376195,72.15447,28.658537
2013-10-07 05,23.826458,1.7376195,71.138214,29.573172
2013-10-07 06,27.738264,1.7376195,70.63008,28.658537
2013-10-07 07,34.85064,1.7376195,104.92,30.487804
2013-10-07 08,35.73969,1.7376195,78.25203,29.268293
2013-10-07 09,32.005688,1.3032146,79.268295,24.085365
2013-10-07 10,32.1835,1.7376195,104.91497,43.776707
2013-10-07 11,31.827883,1.7376195,79.268295,25.0
2013-10-07 12,32.005688,1.7376195,85.873985,35.365852
2013-10-07 13,31.29445,1.4875721,86.38211,31.707317
2013-10-07 14,31.65007,1.7376195,88.414635,42.887947
2013-10-07 15,29.694168,1.7376195,78.76016,43.443714
2013-10-07 16,30.049788,1.954822,77.743904,35.060974
2013-10-07 17,30.583216,1.5002735,83.84146,36.280487
2013-10-07 18,33.25035,1.7376195,105.4539,44.512196
2013-10-07 19,32.294693,1.4689252,141.26016,61.280487
2013-10-07 20,34.139404,1.7376195,177.3374,66.768295
2013-10-07 21,32.1835,1.7376195,157.52032,63.109756
2013-10-07 22,30.405403,1.7376195,139.22765,62.19512
2013-10-07 23,28.627312,1.7376195,116.86992,53.048782
2013-10-08 00,28.093884,1.7376195,110.772354,37.19512
2013-10-08 01,25.426743,1.4861629,93.49593,33.841465
2013-10-08 02,23.115221,1.7376195,85.36585,30.182926
2013-10-08 03,23.115221,1.7376195,101.95043,30.182926
2013-10-08 04,23.29303,1.7376195,78.25203,43.50207
2013-10-08 05,24.182077,1.7376195,73.67886,29.268293
2013-10-08 06,28.982931,1.7376195,80.79269,29.573172
2013-10-08 07,32.126583,1.5178759,85.36585,42.983353
2013-10-08 08,32.343468,1.7376195,102.107864,32.621952
2013-10-08 09,32.005688,1.3032146,77.23577,42.410023
2013-10-08 10,31.29445,1.0860121,76.727646,42.473885
2013-10-08 11,30.938831,1.3032146,88.414635,29.268293
2013-10-08 12,32.239418,1.4886987,94.51219,32.317074
2013-10-08 13,32.34382,1.7376195,82.31707,33.841465
2013-10-08 14,29.16074,1.7376195,73.17073,29.573172
2013-10-08 15,27.560455,1.7376195,79.268295,33.536587
2013-10-08 16,28.982931,1.4727548,81.30081,36.585365
2013-10-08 17,29.338549,1.954822,102.65213,35.365852
2013-10-08 18,32.005688,1.7376195,94.00407,40.548782
2013-10-08 19,34.672832,1.7376195,104.15284,43.44674
2013-10-08 20,35.20626,2.3892267,160.5691,62.80488
2013-10-08 21,32.53912,1.7376195,153.96341,58.536587
2013-10-08 22,30.227596,1.7376195,104.78509,58.536587
2013-10-08 23,32.444664,1.7376195,115.85366,52.43903
2013-10-09 00,32.447655,1.7376195,103.150406,37.19512
2013-10-09 01,24.359886,1.7376195,89.939026,31.09756
2013-10-09 02,32.63544,1.7376195,90.44715,29.268293
2013-10-09 03,32.49662,1.7376195,81.808945,27.439024
2013-10-09 04,22.93741,1.5249726,84.85773,42.656197
2013-10-09 05,23.826458,1.7376195,84.85773,42.50672
2013-10-09 06,29.338549,1.7376195,81.30081,29.268293
2013-10-09 07,36.450924,1.7376195,90.955284,32.92683
2013-10-09 08,35.384068,1.7376195,85.873985,34.451218
2013-10-09 09,33.072548,1.3032146,75.71138,26.524391
2013-10-09 10,32.68711,1.0860121,102.61939,37.5
2013-10-09 11,31.472263,1.4690332,104.108116,42.983585
2013-10-09 12,32.463734,1.5079906,91.46342,38.719513
2013-10-09 13,30.227596,1.520417,80.28455,34.451218
2013-10-09 14,29.16074,1.5003537,74.69512,31.09756
2013-10-09 15,28.982931,1.7376195,75.203255,35.365852
2013-10-09 16,32.514355,1.954822,76.727646,35.060974
2013-10-09 17,32.53912,1.7376195,79.77642,39.634148
2013-10-09 18,32.279766,1.7376195,107.21545,50.30488
2013-10-09 19,36.984352,1.4747399,162.60162,55.487804
2013-10-09 20,35.384068,1.7376195,155.99594,59.756096
2013-10-09 21,33.25035,1.7376195,145.83333,43.43079
2013-10-09 22,32.17474,1.7376195,138.21138,43.524208
2013-10-09 23,28.271692,1.7376195,122.45935,43.95371
2013-10-10 00,27.204836,1.7376195,104.2848,39.32927
2013-10-10 01,32.410248,1.7376195,91.46342,31.707317
2013-10-10 02,23.29303,1.7376195,87.39838,28.963415
2013-10-10 03,23.470839,1.7376195,101.58664,28.04878
2013-10-10 04,23.826458,1.7376195,78.76016,28.353659
2013-10-10 05,32.15239,1.7376195,83.333336,43.554977
2013-10-10 06,31.29445,1.7376195,103.076546,28.658537
2013-10-10 07,38.22902,1.7376195,105.35705,42.803173
2013-10-10 08,37.162163,1.520417,85.873985,30.792683
2013-10-10 09,32.59768,1.7376195,103.716415,25.304878
2013-10-10 10,32.005688,1.3032146,81.808945,28.658537
2013-10-10 11,30.227596,1.4950242,87.9065,32.621952
2013-10-10 12,29.694168,1.7376195,104.6748,36.280487
2013-10-10 13,29.51636,1.7376195,85.36585,27.134146
2013-10-10 14,32.35379,1.520417,102.83021,27.439024
2013-10-10 15,28.449503,1.520417,72.662605,42.208923
2013-10-10 16,28.271692,1.7376195,79.77642,34.146343
2013-10-10 17,32.54462,1.520417,85.36585,38.719513
2013-10-10 18,32.673347,1.7376195,104.60007,43.59756
2013-10-10 19,32.200485,1.7376195,140.2439,44.300724
2013-10-10 20,34.672832,1.7376195,169.71545,43.463432
2013-10-10 21,31.472263,1.7376195,107.10644,64.63415
2013-10-10 22,29.16074,1.7376195,142.78455,58.841465
2013-10-10 23,28.271692,1.7376195,115.34553,43.830357
2013-10-11 00,27.738264,1.7376195,109.756096,36.585365
2013-10-11 01,32.280033,1.7376195,86.38211,30.487804
2013-10-11 02,22.93741,1.7376195,85.36585,31.40244
2013-10-11 03,23.115221,1.7376195,77.743904,43.27627
2013-10-11 04,23.115221,1.4624751,77.743904,29.573172
2013-10-11 05,24.359886,1.7376195,77.743904,31.707317
2013-10-11 06,29.51636,1.7376195,76.727646,43.33649
2013-10-11 07,37.339973,1.7376195,105.72138,39.02439
2013-10-11 08,38.22902,1.954822,77.23577,32.621952
2013-10-11 09,32.474068,2.3892267,74.69512,27.439024
2013-10-11 10,33.78378,1.7376195,78.76016,29.573172
2013-10-11 11,31.65007,1.954822,105.4626,38.414635
2013-10-11 12,31.827883,1.7376195,97.05285,32.621952
2013-10-11 13,30.583216,1.7376195,89.43089,28.658537
2013-10-11 14,30.761023,1.7376195,79.77642,31.09756
2013-10-11 15,29.16074,1.7376195,86.38211,31.707317
2013-10-11 16,32.240273,1.7376195,92.98781,37.5
2013-10-11 17,30.583216,1.7376195,99.5935,37.80488
2013-10-11 18,31.827883,1.954822,114.32927,46.951214
2013-10-11 19,32.894737,1.954822,144.81708,55.182926
2013-10-11 20,32.1835,2.3892267,167.68292,44.605408
2013-10-11 21,31.116644,1.4719493,155.99594,59.146343
2013-10-11 22,28.449503,1.7376195,140.2439,44.274124
2013-10-11 23,28.449503,1.7376195,115.85366,53.658535
2013-10-12 00,28.449503,1.7376195,103.65854,39.939026
2013-10-12 01,32.448586,1.7376195,90.955284,33.536587
2013-10-12 02,23.470839,1.7376195,80.28455,31.09756
2013-10-12 03,23.29303,1.7376195,86.89024,29.878048
2013-10-12 04,23.64865,1.7376195,79.268295,31.09756
2013-10-12 05,24.893314,1.7376195,73.67886,31.707317
2013-10-12 06,32.415203,1.7376195,68.597565,31.09756
2013-10-12 07,27.560455,1.7376195,74.69512,32.317074
2013-10-12 08,30.227596,1.954822,85.873985,26.219515
2013-10-12 09,33.072548,1.954822,103.150406,29.878048
2013-10-12 10,33.072548,2.1720243,104.166664,28.658537
2013-10-12 11,32.53912,1.7376195,108.231705,32.621952
